t,d
1687686618.780407,2.630000
1687686619.338817,2.590000
1687686619.338817,2.590000
1687686619.338817,2.590000
1687686619.895813,2.610000
1687686619.895813,2.610000
1687686619.895813,2.610000
1687686620.454215,2.580000
1687686620.454215,2.580000
1687686620.454215,2.580000
1687686621.011308,2.580000
1687686621.011308,2.580000
1687686621.011308,2.580000
1687686621.569599,2.620000
1687686621.569599,2.620000
1687686621.569599,2.620000
1687686622.126693,2.550000
1687686622.126693,2.550000
1687686622.126693,2.550000
1687686622.685064,2.580000
1687686622.685064,2.580000
1687686622.685064,2.580000
1687686623.242062,2.630000
1687686623.242062,2.630000
1687686623.242062,2.630000
1687686623.800434,2.520000
1687686623.800434,2.520000
1687686623.800434,2.520000
1687686624.357575,2.570000
1687686624.357575,2.570000
1687686624.357575,2.570000
1687686624.915803,2.520000
1687686624.915803,2.520000
1687686624.915803,2.520000
1687686625.472955,2.520000
1687686625.472955,2.520000
1687686625.472955,2.520000
1687686626.031332,2.470000
1687686626.031332,2.470000
1687686626.031332,2.470000
1687686626.588328,2.510000
1687686626.588328,2.510000
1687686626.588328,2.510000
1687686627.14668,2.520000
1687686627.14668,2.520000
1687686627.14668,2.520000
1687686627.703845,2.520000
1687686627.703845,2.520000
1687686627.703845,2.520000
1687686628.262049,2.510000
1687686628.262049,2.510000
1687686628.262049,2.510000
1687686628.819159,2.490000
1687686628.819159,2.490000
1687686628.819159,2.490000
1687686629.377578,2.530000
1687686629.377578,2.530000
1687686629.377578,2.530000
1687686629.934531,2.480000
1687686629.934531,2.480000
1687686629.934531,2.480000
1687686630.49294,2.500000
1687686630.49294,2.500000
1687686630.49294,2.500000
1687686631.050074,2.440000
1687686631.050074,2.440000
1687686631.050074,2.440000
1687686631.608339,2.420000
1687686631.608339,2.420000
1687686631.608339,2.420000
1687686632.165433,2.410000
1687686632.165433,2.410000
1687686632.165433,2.410000
1687686632.723844,2.390000
1687686632.723844,2.390000
1687686632.723844,2.390000
1687686633.280773,2.390000
1687686633.280773,2.390000
1687686633.280773,2.390000
1687686633.839189,2.420000
1687686633.839189,2.420000
1687686633.839189,2.420000
1687686634.396287,2.410000
1687686634.396287,2.410000
1687686634.396287,2.410000
1687686634.954555,2.350000
1687686634.954555,2.350000
1687686634.954555,2.350000
1687686635.511689,2.350000
1687686635.511689,2.350000
1687686635.511689,2.350000
1687686636.070051,2.330000
1687686636.070051,2.330000
1687686636.070051,2.330000
1687686636.627114,2.350000
1687686636.627114,2.350000
1687686636.627114,2.350000
1687686637.185464,2.350000
1687686637.185464,2.350000
1687686637.185464,2.350000
1687686637.74262,2.310000
1687686637.74262,2.310000
1687686637.74262,2.310000
1687686638.300803,2.310000
1687686638.300803,2.310000
1687686638.300803,2.310000
1687686638.857939,2.360000
1687686638.857939,2.360000
1687686638.857939,2.360000
1687686639.416312,2.330000
1687686639.416312,2.330000
1687686639.416312,2.330000
1687686639.973291,2.280000
1687686639.973291,2.280000
1687686639.973291,2.280000
1687686640.531692,2.260000
1687686640.531692,2.260000
1687686640.531692,2.260000
1687686641.088776,2.370000
1687686641.088776,2.370000
1687686641.088776,2.370000
1687686641.647072,2.300000
1687686641.647072,2.300000
1687686641.647072,2.300000
1687686642.204157,2.280000
1687686642.204157,2.280000
1687686642.204157,2.280000
1687686642.762669,2.260000
1687686642.762669,2.260000
1687686642.762669,2.260000
1687686643.319529,2.240000
1687686643.319529,2.240000
1687686643.319529,2.240000
1687686643.877927,2.240000
1687686643.877927,2.240000
1687686643.877927,2.240000
1687686644.435097,2.250000
1687686644.435097,2.250000
1687686644.435097,2.250000
1687686644.993305,2.320000
1687686644.993305,2.320000
1687686644.993305,2.320000
1687686645.550427,2.280000
1687686645.550427,2.280000
1687686645.550427,2.280000
1687686646.108799,2.270000
1687686646.108799,2.270000
1687686646.108799,2.270000
1687686646.665799,2.270000
1687686646.665799,2.270000
1687686646.665799,2.270000
1687686647.224183,2.280000
1687686647.224183,2.280000
1687686647.224183,2.280000
1687686647.781292,2.280000
1687686647.781292,2.280000
1687686647.781292,2.280000
1687686648.33956,2.290000
1687686648.33956,2.290000
1687686648.33956,2.290000
1687686648.896734,2.280000
1687686648.896734,2.280000
1687686648.896734,2.280000
1687686649.455109,2.260000
1687686649.455109,2.260000
1687686649.455109,2.260000
1687686650.01206,2.250000
1687686650.01206,2.250000
1687686650.01206,2.250000
1687686650.570449,2.260000
1687686650.570449,2.260000
1687686650.570449,2.260000
1687686651.127531,2.220000
1687686651.127531,2.220000
1687686651.127531,2.220000
1687686651.685831,2.280000
1687686651.685831,2.280000
1687686651.685831,2.280000
1687686652.242916,2.300000
1687686652.242916,2.300000
1687686652.242916,2.300000
1687686652.801314,2.240000
1687686652.801314,2.240000
1687686652.801314,2.240000
1687686653.358286,2.240000
1687686653.358286,2.240000
1687686653.358286,2.240000
1687686653.91668,2.220000
1687686653.91668,2.220000
1687686653.91668,2.220000
1687686654.473845,2.260000
1687686654.473845,2.260000
1687686654.473845,2.260000
1687686655.032055,2.270000
1687686655.032055,2.270000
1687686655.032055,2.270000
1687686655.589175,2.220000
1687686655.589175,2.220000
1687686655.589175,2.220000
1687686656.147427,2.250000
1687686656.147427,2.250000
1687686656.147427,2.250000
1687686656.704556,2.230000
1687686656.704556,2.230000
1687686656.704556,2.230000
1687686657.262931,2.230000
1687686657.262931,2.230000
1687686657.262931,2.230000
1687686657.820032,2.230000
1687686657.820032,2.230000
1687686657.820032,2.230000
1687686658.378313,2.260000
1687686658.378313,2.260000
1687686658.378313,2.260000
1687686658.935452,2.240000
1687686658.935452,2.240000
1687686658.935452,2.240000
1687686659.493694,2.210000
1687686659.493694,2.210000
1687686659.493694,2.210000
1687686660.0508,2.220000
1687686660.0508,2.220000
1687686660.0508,2.220000
1687686660.609237,2.230000
1687686660.609237,2.230000
1687686660.609237,2.230000
1687686661.166279,2.230000
1687686661.166279,2.230000
1687686661.166279,2.230000
1687686661.724578,2.250000
1687686661.724578,2.250000
1687686661.724578,2.250000
1687686662.281689,2.280000
1687686662.281689,2.280000
1687686662.281689,2.280000
1687686662.839937,2.270000
1687686662.839937,2.270000
1687686662.839937,2.270000
1687686663.397065,2.240000
1687686663.397065,2.240000
1687686663.397065,2.240000
1687686663.955432,2.220000
1687686663.955432,2.220000
1687686663.955432,2.220000
1687686664.512663,2.230000
1687686664.512663,2.230000
1687686664.512663,2.230000
1687686665.0708,2.340000
1687686665.0708,2.340000
1687686665.0708,2.340000
1687686665.62796,2.220000
1687686665.62796,2.220000
1687686665.62796,2.220000
1687686666.186179,2.260000
1687686666.186179,2.260000
1687686666.186179,2.260000
1687686666.743357,2.250000
1687686666.743357,2.250000
1687686666.743357,2.250000
1687686667.301684,2.220000
1687686667.301684,2.220000
1687686667.301684,2.220000
1687686667.858694,2.240000
1687686667.858694,2.240000
1687686667.858694,2.240000
1687686668.417061,2.220000
1687686668.417061,2.220000
1687686668.417061,2.220000
1687686668.974204,2.240000
1687686668.974204,2.240000
1687686668.974204,2.240000
1687686669.532532,2.230000
1687686669.532532,2.230000
1687686669.532532,2.230000
1687686670.089527,2.230000
1687686670.089527,2.230000
1687686670.089527,2.230000
1687686670.647948,2.210000
1687686670.647948,2.210000
1687686670.647948,2.210000
1687686671.204977,2.230000
1687686671.204977,2.230000
1687686671.204977,2.230000
1687686671.763327,2.210000
1687686671.763327,2.210000
1687686671.763327,2.210000
1687686672.320439,2.220000
1687686672.320439,2.220000
1687686672.320439,2.220000
1687686672.878688,2.220000
1687686672.878688,2.220000
1687686672.878688,2.220000
1687686673.435827,2.220000
1687686673.435827,2.220000
1687686673.435827,2.220000
1687686673.994179,2.180000
1687686673.994179,2.180000
1687686673.994179,2.180000
1687686674.55121,2.210000
1687686674.55121,2.210000
1687686674.55121,2.210000
1687686675.109557,2.220000
1687686675.109557,2.220000
1687686675.109557,2.220000
1687686675.666721,2.190000
1687686675.666721,2.190000
1687686675.666721,2.190000
1687686676.224928,2.170000
1687686676.224928,2.170000
1687686676.224928,2.170000
1687686676.782115,2.190000
1687686676.782115,2.190000
1687686676.782115,2.190000
1687686677.340431,2.140000
1687686677.340431,2.140000
1687686677.340431,2.140000
1687686677.897437,2.250000
1687686677.897437,2.250000
1687686677.897437,2.250000
1687686678.45581,2.120000
1687686678.45581,2.120000
1687686678.45581,2.120000
1687686679.012937,2.150000
1687686679.012937,2.150000
1687686679.012937,2.150000
1687686679.571207,2.130000
1687686679.571207,2.130000
1687686679.571207,2.130000
1687686680.128308,2.150000
1687686680.128308,2.150000
1687686680.128308,2.150000
1687686680.686698,2.120000
1687686680.686698,2.120000
1687686680.686698,2.120000
1687686681.243693,2.110000
1687686681.243693,2.110000
1687686681.243693,2.110000
1687686681.802063,2.100000
1687686681.802063,2.100000
1687686681.802063,2.100000
1687686682.359214,2.170000
1687686682.359214,2.170000
1687686682.359214,2.170000
1687686682.91744,2.090000
1687686682.91744,2.090000
1687686682.91744,2.090000
1687686683.474536,2.110000
1687686683.474536,2.110000
1687686683.474536,2.110000
1687686684.032938,2.130000
1687686684.032938,2.130000
1687686684.032938,2.130000
1687686684.589948,2.110000
1687686684.589948,2.110000
1687686684.589948,2.110000
1687686685.148307,2.090000
1687686685.148307,2.090000
1687686685.148307,2.090000
1687686685.705468,2.070000
1687686685.705468,2.070000
1687686685.705468,2.070000
1687686686.263691,2.070000
1687686686.263691,2.070000
1687686686.263691,2.070000
1687686686.820792,2.140000
1687686686.820792,2.140000
1687686686.820792,2.140000
1687686687.379222,2.080000
1687686687.379222,2.080000
1687686687.379222,2.080000
1687686687.936181,2.060000
1687686687.936181,2.060000
1687686687.936181,2.060000
1687686688.494563,2.050000
1687686688.494563,2.050000
1687686688.494563,2.050000
1687686689.051661,2.050000
1687686689.051661,2.050000
1687686689.051661,2.050000
1687686689.609934,2.030000
1687686689.609934,2.030000
1687686689.609934,2.030000
1687686690.167081,2.050000
1687686690.167081,2.050000
1687686690.167081,2.050000
1687686690.725442,2.040000
1687686690.725442,2.040000
1687686690.725442,2.040000
1687686691.282506,2.060000
1687686691.282506,2.060000
1687686691.282506,2.060000
1687686691.840805,2.070000
1687686691.840805,2.070000
1687686691.840805,2.070000
1687686692.397919,2.070000
1687686692.397919,2.070000
1687686692.397919,2.070000
1687686692.956186,2.030000
1687686692.956186,2.030000
1687686692.956186,2.030000
1687686693.513302,2.030000
1687686693.513302,2.030000
1687686693.513302,2.030000
1687686694.071675,2.010000
1687686694.071675,2.010000
1687686694.071675,2.010000
1687686694.628696,2.010000
1687686694.628696,2.010000
1687686694.628696,2.010000
1687686695.187059,2.020000
1687686695.187059,2.020000
1687686695.187059,2.020000
1687686695.744226,2.030000
1687686695.744226,2.030000
1687686695.744226,2.030000
1687686696.302494,2.000000
1687686696.302494,2.000000
1687686696.302494,2.000000
1687686696.85957,2.010000
1687686696.85957,2.010000
1687686696.85957,2.010000
1687686697.417938,2.050000
1687686697.417938,2.050000
1687686697.417938,2.050000
1687686697.974905,2.000000
1687686697.974905,2.000000
1687686697.974905,2.000000
1687686698.533319,1.970000
1687686698.533319,1.970000
1687686698.533319,1.970000
1687686699.090411,1.950000
1687686699.090411,1.950000
1687686699.090411,1.950000
1687686699.648718,1.960000
1687686699.648718,1.960000
1687686699.648718,1.960000
1687686700.205781,1.960000
1687686700.205781,1.960000
1687686700.205781,1.960000
1687686700.764189,1.920000
1687686700.764189,1.920000
1687686700.764189,1.920000
1687686701.321195,1.920000
1687686701.321195,1.920000
1687686701.321195,1.920000
1687686701.879575,1.920000
1687686701.879575,1.920000
1687686701.879575,1.920000
1687686702.436676,1.930000
1687686702.436676,1.930000
1687686702.436676,1.930000
1687686702.99494,1.900000
1687686702.99494,1.900000
1687686702.99494,1.900000
1687686703.552099,1.910000
1687686703.552099,1.910000
1687686703.552099,1.910000
1687686704.110301,1.900000
1687686704.110301,1.900000
1687686704.110301,1.900000
1687686704.667439,1.920000
1687686704.667439,1.920000
1687686704.667439,1.920000
1687686705.225808,1.910000
1687686705.225808,1.910000
1687686705.225808,1.910000
1687686705.782922,1.900000
1687686705.782922,1.900000
1687686705.782922,1.900000
1687686706.341182,1.890000
1687686706.341182,1.890000
1687686706.341182,1.890000
1687686706.898312,1.910000
1687686706.898312,1.910000
1687686706.898312,1.910000
1687686707.456707,1.900000
1687686707.456707,1.900000
1687686707.456707,1.900000
1687686708.013693,1.920000
1687686708.013693,1.920000
1687686708.013693,1.920000
1687686708.572072,1.900000
1687686708.572072,1.900000
1687686708.572072,1.900000
1687686709.129154,1.870000
1687686709.129154,1.870000
1687686709.129154,1.870000
1687686709.687445,1.870000
1687686709.687445,1.870000
1687686709.687445,1.870000
1687686710.244563,1.870000
1687686710.244563,1.870000
1687686710.244563,1.870000
1687686710.802811,1.860000
1687686710.802811,1.860000
1687686710.802811,1.860000
1687686711.359944,1.930000
1687686711.359944,1.930000
1687686711.359944,1.930000
1687686711.918307,1.860000
1687686711.918307,1.860000
1687686711.918307,1.860000
1687686712.475442,1.880000
1687686712.475442,1.880000
1687686712.475442,1.880000
1687686713.03369,1.900000
